folder,identifier,genres
dist0p50,01428_TRLVKSL128F4241B19,Indie Rock
dist0p50,01428_TRLVKSL128F4241B19,Pop
dist0p50,01428_TRLVKSL128F4241B19,Rock
dist0p50,01429_TRLYIIK128F426902A,Rock
dist0p50,01430_TRMABKI128F14668D7,Pop
dist0p50,01430_TRMABKI128F14668D7,Rock
dist0p50,01431_TRMANVT128F9310C2D,Rock
dist0p50,01432_TRMKWQX128F4251C93,Pop - Italo
dist0p50,01433_TRMQIPU128F4289418,Alternative
dist0p50,01433_TRMQIPU128F4289418,Indie Pop
dist0p50,01433_TRMQIPU128F4289418,Indie Rock
dist0p50,01433_TRMQIPU128F4289418,Pop
dist0p50,01433_TRMQIPU128F4289418,Indie Pop/Folk
dist0p50,01433_TRMQIPU128F4289418,Rock
dist0p50,01434_TRMYSRI128E0781A06,Soundtrack
dist0p50,01435_TRMZBHP128E078CE71,
dist0p50,01436_TRNCFOC128F424C05C,Pop
dist0p50,01437_TRNIAHD128F42A95E7,Pop
dist0p50,01437_TRNIAHD128F42A95E7,Rock
dist0p50,01438_TRNIQCP128F4272AEC,Pop
dist0p50,01438_TRNIQCP128F4272AEC,Rock
dist0p50,01439_TRNMCJL128F42702C2,Alternative
dist0p50,01439_TRNMCJL128F42702C2,Indie Pop
dist0p50,01439_TRNMCJL128F42702C2,Indie Rock
dist0p50,01439_TRNMCJL128F42702C2,Pop
dist0p50,01439_TRNMCJL128F42702C2,Indie Pop/Folk
dist0p50,01439_TRNMCJL128F42702C2,Rock
dist0p50,01440_TRNUKIP128F14805AE,Pop
dist0p50,01441_TRONHKV128E0793AE0,Pop
dist0p50,01442_TRPDJBX128F42ACF9B,Rock
dist0p50,01442_TRPDJBX128F42ACF9B,Pop
dist0p50,01443_TRPELED128F92C577D,Alternative
dist0p50,01443_TRPELED128F92C577D,Rock
dist0p50,01443_TRPELED128F92C577D,Indie Rock/Rock pop
dist0p50,01444_TRPJGMC128F933B4A4,Electro
dist0p50,01444_TRPJGMC128F933B4A4,Techno/House
dist0p50,01444_TRPJGMC128F933B4A4,Dance
dist0p50,01444_TRPJGMC128F933B4A4,Pop
dist0p50,01444_TRPJGMC128F933B4A4,Rock
dist0p50,01445_TRPKMOX12903D0BB5E,Pop
dist0p50,01446_TRPTROP128F427C0A9,Rock
dist0p50,01446_TRPTROP128F427C0A9,Pop
dist0p50,01447_TRQAGHX128F425EEBD,Pop
dist0p50,01448_TRQBFQH128F934B60E,Pop
dist0p50,01449_TRQQWTT128F9342FA8,
dist0p50,01450_TRRCXPW128F92E5185,Hip Hop
dist0p50,01450_TRRCXPW128F92E5185,Pop
dist0p50,01450_TRRCXPW128F92E5185,Rock
dist0p50,01451_TRRDLXB128F4267540,Pop
dist0p50,01452_TRREYVI128F932B69C,
dist0p50,01453_TRRJLZN128F4291CE1,Pop
dist0p50,01454_TRRJWGB128E0782D02,Pop
dist0p50,01455_TRRTBAH128F92E46F2,Pop
dist0p50,01456_TRRUXAH128E078FECB,Rock
dist0p50,01458_TRRVLYK128F1477E8B,Alternative
dist0p50,01458_TRRVLYK128F1477E8B,Indie Pop
dist0p50,01458_TRRVLYK128F1477E8B,Indie Rock
dist0p50,01458_TRRVLYK128F1477E8B,Pop
dist0p50,01458_TRRVLYK128F1477E8B,Indie Pop/Folk
dist0p50,01458_TRRVLYK128F1477E8B,Rock
dist0p50,01459_TRSIVFN12903CCB281,Pop
dist0p50,01460_TRSPBQR128F426890A,Pop
dist0p50,01461_TRSSOZE12903C9AB52,Rock
dist0p50,01462_TRSSZGF128F42910AF,Pop
dist0p50,01463_TRSUSOV12903CDA3C7,Pop
dist0p50,01463_TRSUSOV12903CDA3C7,Rock
dist0p50,01464_TRTCLFS128E0799AD4,Pop
dist0p50,01465_TRTFPHQ128F4264E7E,Electro
dist0p50,01465_TRTFPHQ128F4264E7E,Dance
dist0p50,01465_TRTFPHQ128F4264E7E,R&B/Soul/Funk
dist0p50,01465_TRTFPHQ128F4264E7E,Contemporary Soul
dist0p50,01465_TRTFPHQ128F4264E7E,Disco
dist0p50,01466_TRTHSQM128F92F85D7,Pop
dist0p50,01467_TRTXNQI128F14681EC,Rock
dist0p50,01468_TRUTSFJ128F92CC09E,Pop
dist0p50,01469_TRUWSAA128F1467116,Rock
dist0p50,01470_TRVBTTF12903CD72E4,Pop
dist0p50,01471_TRVROPQ128F9303A31,Pop
dist0p50,01472_TRVZUEH128E07927A8,Pop
dist0p50,01473_TRWEPQN128F428A1FE,Rock
dist0p50,01474_TRWKSNO128F9326746,Pop
dist0p50,01475_TRWWBRL128F427BE21,Rock
dist0p50,01476_TRWYDHB128F428E0D7,Dance
dist0p50,01476_TRWYDHB128F428E0D7,Pop
dist0p50,01477_TRWYEXL128E0781213,Rock
dist0p50,01478_TRXFOBX128F429336B,Rock
dist0p50,01479_TRXHUFL128F4299EBE,World
dist0p50,01479_TRXHUFL128F4299EBE,Country
dist0p50,01480_TRXUDSE12903CC607D,Country
dist0p50,01482_TRYBUFT128E078A906,Pop
dist0p50,01483_TRYDUAU128F429825B,Rock
dist0p50,01484_TRYKQBS128E078E0D9,Pop
dist0p50,01485_TRYSBXI128EF35A277,Rock
dist0p50,01486_TRZQJZP128F42883A8,Country
dist0p50,01487_TRZRGEG128F14B02E9,Pop
dist0p50,01488_TRZVPZQ128E078F0E3,Rock
dist0p50,01489_TRZZMIZ128F4266F16,Rock
dist0p60,01490_TRIFYCA128E0785141,Pop
dist0p60,01491_TRUTTYH128E078F269,Pop
dist0p60,01492_TRHNENS128E0799A33,Pop
dist0p60,01494_TRIAZHV128F14659A3,Rock
dist0p60,01495_TREHQFE128F14694FA,Metal
dist0p60,01496_TRCGCEX128F146A858,Pop
dist0p60,01497_TREESJI128F1472406,Rock
dist0p60,01497_TREESJI128F1472406,Metal/HardRock
dist0p60,01498_TRUNLFC128F148B2C7,Pop
dist0p60,01499_TRVZTWF128F14A2B5D,Pop
dist0p60,01500_TRYFESD128F424095C,Pop
dist0p60,01500_TRYFESD128F424095C,Rock
dist0p60,01500_TRYFESD128F424095C,Metal/HardRock
dist0p60,01501_TRYZHKD128F4284BBA,Country
dist0p60,01502_TRCYXEZ128F4296AC3,Pop
dist0p60,01503_TRWOCXV128F425A18A,Alternative
dist0p60,01503_TRWOCXV128F425A18A,Indie Rock
dist0p60,01503_TRWOCXV128F425A18A,Pop
dist0p60,01503_TRWOCXV128F425A18A,Indie Pop/Folk
dist0p60,01503_TRWOCXV128F425A18A,Rock
dist0p60,01504_TRVPNNZ128F42638AE,Pop
dist0p60,01505_TRBHJHM128F428E81E,Rock
dist0p60,01506_TRZFWAK128F4290092,Pop
dist0p60,01507_TRFYFMD128F92D4A39,Pop
dist0p60,01507_TRFYFMD128F92D4A39,Rock
dist0p60,01507_TRFYFMD128F92D4A39,Metal/HardRock
dist0p60,01508_TRTMJJB128F92FAE77,
dist0p60,01509_TRARFVY128F93086DE,Pop
dist0p60,01509_TRARFVY128F93086DE,Rock
dist0p60,01510_TRPNYDU128F9307AAA,Rock
dist0p60,01510_TRPNYDU128F9307AAA,Metal/HardRock
dist0p60,01511_TRNKSWL128F9308A43,Dance
dist0p60,01512_TRDCDRW128F931FAFB,Pop
dist0p60,01513_TRYNZPJ128F93466F6,Electro
dist0p60,01513_TRYNZPJ128F93466F6,Dance
dist0p60,01513_TRYNZPJ128F93466F6,Pop
dist0p60,01513_TRYNZPJ128F93466F6,Rock
dist0p60,01514_TRLXCXA128F92F42E4,Alternative
dist0p60,01514_TRLXCXA128F92F42E4,Indie Rock
dist0p60,01514_TRLXCXA128F92F42E4,Pop
dist0p60,01514_TRLXCXA128F92F42E4,Indie Pop/Folk
dist0p60,01514_TRLXCXA128F92F42E4,Rock
dist0p60,01515_TRFGCYJ128F933CF4A,Pop
dist0p60,01515_TRFGCYJ128F933CF4A,Rock
dist0p60,01515_TRFGCYJ128F933CF4A,Metal/HardRock
dist0p60,01515_TRFGCYJ128F933CF4A,Rock & Roll/Rockabilly
dist0p60,01516_TROAMGY12903C9FE24,Gospel/Christian
dist0p60,01517_TRKVFEU128F9326199,
dist0p60,01518_TRRAOEH12903CF8D61,Pop
dist0p60,01519_TRARCZH12903CF7D2F,Rock
dist0p60,01520_TRAUKYS128F14636CB,Pop
dist0p60,01520_TRAUKYS128F14636CB,Rock
dist0p60,01521_TRBPKZQ128F145850B,Alternative
dist0p60,01521_TRBPKZQ128F145850B,Indie Rock
dist0p60,01521_TRBPKZQ128F145850B,Pop
dist0p60,01521_TRBPKZQ128F145850B,Rock
dist0p60,01521_TRBPKZQ128F145850B,Metal/HardRock
dist0p60,01523_TRBXJTA128F4283197,Rock
dist0p60,01524_TRCTPLQ128E0791A7B,Rock
dist0p60,01525_TRCUDYA128F422EFF2,Pop
dist0p60,01526_TRDQZQI128E078F26A,
dist0p60,01527_TREINYE128F92EAF7D,Latin
dist0p60,01528_TREREOM128E078AFCF,Pop
dist0p60,01529_TRERVBD128F92EE5B3,Rock
dist0p60,01531_TRFMMOE128F1467D48,Alternative
dist0p60,01532_TRGAGTH12903C994AE,Pop
dist0p60,01533_TRGGQUZ128F146A8E0,Rock
dist0p60,01534_TRGKLSE12903CCC5CD,Rock
dist0p60,01535_TRGUUQC12903CDA303,Rock
dist0p60,01535_TRGUUQC12903CDA303,Blues
dist0p60,01536_TRHCJMM128F933BEED,Pop
dist0p60,01537_TRHFROS128F4298A12,Pop
dist0p60,01537_TRHFROS128F4298A12,Rock
dist0p60,01537_TRHFROS128F4298A12,Blues
dist0p60,01537_TRHFROS128F4298A12,Metal/HardRock
dist0p60,01538_TRHZAZX128F4276805,Pop
dist0p60,01539_TRICOAO128F1460F9F,R & B
dist0p60,01540_TRIDUYB12903CC15D5,Rock
dist0p60,01541_TRIFTYR128F428EC07,Pop
dist0p60,01542_TRIGZOL128F92FD270,Jazz
dist0p60,01542_TRIGZOL128F92FD270,R&B/Soul/Funk
dist0p60,01542_TRIGZOL128F92FD270,Funk
dist0p60,01543_TRIOWCD128E0782EEF,Pop
dist0p60,01544_TRIPANG128F1472B8F,Rock
dist0p60,01545_TRIRIYU128C71968EA,Rock
dist0p60,01546_TRJLCZV128F92F568A,Pop
dist0p60,01546_TRJLCZV128F92F568A,Rock
dist0p60,01547_TRKBKQE128C71969A2,Pop
dist0p60,01548_TRLRJQT128F149CAFF,Pop
dist0p60,01549_TRLYLJJ128F428FD51,Pop
dist0p60,01550_TRMJWOM128F14920BF,Pop
dist0p60,01551_TRMWXCU128F932F633,Pop
dist0p60,01552_TRNHARJ128F92E46E5,Rock
dist0p60,01553_TRNTJOQ128E0794306,Soul
dist0p60,01554_TRNXSNC128F427FF65,Rock
dist0p60,01554_TRNXSNC128F427FF65,Metal/HardRock
dist0p60,01555_TROMGMM128F146ECEE,
dist0p60,01556_TROMWHR12903CC304A,Pop
dist0p60,01557_TROPWZN128F428C9EA,Pop
dist0p60,01558_TRPJUPW128F93462DD,Jazz
dist0p60,01558_TRPJUPW128F93462DD,R&B/Soul/Funk
dist0p60,01558_TRPJUPW128F93462DD,Funk
dist0p60,01559_TRPUFXU128F14745E9,Pop
dist0p60,01560_TRPWMJJ128E079120E,Rock
dist0p60,01560_TRPWMJJ128E079120E,Pop
dist0p60,01561_TRRFOOQ128F4266F23,Rock
dist0p60,01562_TRRSUWZ128F426359C,Pop
dist0p60,01563_TRRVASR128F14567C5,Rock
dist0p60,01564_TRSFDFI128F4271490,Rock
dist0p60,01565_TRSKTLJ128F429B7B3,Alternative
dist0p60,01566_TRTLZZL128EF342C64,Pop
dist0p60,01567_TRTOUJZ128F147FCB8,Pop
dist0p60,01567_TRTOUJZ128F147FCB8,Rock
dist0p60,01568_TRTRAXC128F145FF3E,Pop
dist0p60,01569_TRUJISG12903CC50C3,Pop
dist0p60,01569_TRUJISG12903CC50C3,Rock
dist0p60,01569_TRUJISG12903CC50C3,Blues
dist0p60,01569_TRUJISG12903CC50C3,Metal/HardRock
dist0p60,01569_TRUJISG12903CC50C3,Rock & Roll/Rockabilly
dist0p60,01569_TRUJISG12903CC50C3,R&B/Soul/Funk
dist0p60,01570_TRVJHWI128F1480E91,Alternative
dist0p60,01571_TRVRDYC128F1492397,Alternative
dist0p60,01571_TRVRDYC128F1492397,Indie Rock
dist0p60,01571_TRVRDYC128F1492397,Pop
dist0p60,01571_TRVRDYC128F1492397,Rock
dist0p60,01572_TRWFSQX128F92FD0D7,Pop
dist0p60,01573_TRXDEDP12903CCEF05,Dance
dist0p60,01573_TRXDEDP12903CCEF05,Pop
dist0p60,01573_TRXDEDP12903CCEF05,Rock
dist0p60,01574_TRXXCVJ128F92FFA99,Electro
dist0p60,01574_TRXXCVJ128F92FFA99,Dance
dist0p60,01575_TRZGJGY128E078B58E,Pop
dist0p60,01576_TRZLNAO128F92EB961,Alternative
dist0p60,01576_TRZLNAO128F92EB961,Indie Pop
dist0p60,01576_TRZLNAO128F92EB961,Indie Rock
dist0p60,01576_TRZLNAO128F92EB961,Electro
dist0p60,01576_TRZLNAO128F92EB961,Techno/House
dist0p60,01576_TRZLNAO128F92EB961,Dance
dist0p60,01576_TRZLNAO128F92EB961,Pop
dist0p60,01576_TRZLNAO128F92EB961,Indie Pop/Folk
dist0p60,01576_TRZLNAO128F92EB961,Rock
dist0p60,01576_TRZLNAO128F92EB961,Indie Rock/Rock pop
dist0p60,01577_TRZMSQF12903CA89CB,Pop
dist0p60,01577_TRZMSQF12903CA89CB,Rock
